dataset_id,representation,contrast,estimate,ci_low,ci_high,valid_bootstrap
ds005540,de_ridge_strong,matched_eeg_added_surface_auc,-0.009419132785945777,-0.04058957480993636,0.021751309238044806,1985
ds005540,de_ridge_strong,matched_eeg_added_uniform_mean_ccc,-0.009144887586466139,-0.04086605059650781,0.022576275423575536,1985
ds005540,de_ridge_strong,matched_eeg_added_uniform_mean_mae,0.0038887484516786685,-0.0016757741895512554,0.009453271092908593,1985
ds005540,eegnet_lr1e3,prior_personalized_surface_auc,0.5290057492779665,0.3886905537086048,0.6693209448473283,1985
ds005540,eegnet_lr1e3,prior_personalized_participant_change,0.20355097551998702,0.08686608804864614,0.3202358629913279,1985
ds005540,eegnet_lr1e3,prior_personalized_stimulus_change,0.49070123722248665,0.34749131213138207,0.6339111623135912,1985
ds005540,eegnet_lr1e3,prior_personalized_joint_change,0.6327069705104013,0.4688714910603803,0.7965424499604222,1985
ds005540,eegnet_lr1e3,prior_personalized_endpoint_interaction,-0.06154524223207244,-0.112671270030258,-0.01041921443388688,1985
ds005540,eegnet_lr1e3,combined_personalized_surface_auc,0.5284945514694614,0.3874098965933114,0.6695792063456115,1985
ds005540,eegnet_lr1e3,combined_personalized_participant_change,0.20695445682663735,0.08816015381917032,0.3257487598341044,1985
ds005540,eegnet_lr1e3,combined_personalized_stimulus_change,0.48319111858284824,0.3425188405403181,0.6238633966253784,1985
ds005540,eegnet_lr1e3,combined_personalized_joint_change,0.631121849300786,0.46794744831172913,0.7942962502898427,1985
ds005540,eegnet_lr1e3,combined_personalized_endpoint_interaction,-0.05902372610869967,-0.11259500810943587,-0.005452444107963472,1985
ds005540,eegnet_lr1e3,matched_eeg_added_surface_auc,-0.0005111978085050761,-0.007139098746805489,0.006116703129795337,1985
ds005540,eegnet_lr1e3,matched_eeg_added_uniform_mean_ccc,-5.675289283329353e-05,-0.006500527310086747,0.00638702152442016,1985
ds005540,eegnet_lr1e3,matched_eeg_added_uniform_mean_mae,0.0002325307759216977,-0.0012836065249489357,0.001748668076792331,1985
